5.393000 -0.027007 0.001000 0.003001
5.394000 -0.029007 0.005001 0.005001
5.395000 -0.027007 0.005001 0.005001
5.396000 -0.029007 0.007002 0.005001
5.397000 -0.029007 0.007002 0.005001
5.398000 -0.031008 0.009002 0.005001
5.399000 -0.029007 0.007002 0.005001
5.400000 -0.031008 0.007002 0.005001
5.401000 -0.029007 0.007002 0.005001
5.402000 -0.031008 0.007002 0.003001
5.403000 -0.029007 0.005001 0.005001
5.404000 -0.029007 0.003001 0.003001
5.405000 -0.031008 0.001000 0.005001
5.406000 -0.031008 -0.001000 0.005001
5.407000 -0.031008 -0.005001 0.003001
5.408000 -0.031008 -0.005001 0.005001
5.409000 -0.031008 -0.003001 0.003001
5.410000 -0.031008 -0.001000 0.005001
5.411000 -0.031008 -0.001000 0.005001
5.412000 -0.031008 -0.001000 0.005001
5.413000 -0.029007 0.003001 0.005001
5.414000 -0.031008 0.005001 0.003001
5.415000 -0.031008 0.009002 0.005001
5.416000 -0.031008 0.007002 0.003001
5.417000 -0.033008 0.011003 0.005001
5.418000 -0.029007 0.009002 0.003001
5.419000 -0.031008 0.011003 0.005001
5.420000 -0.029007 0.011003 0.003001
5.421000 -0.029007 0.011003 0.005001
5.422000 -0.029007 0.007002 0.003001
5.423000 -0.029007 0.007002 0.005001
5.424000 -0.029007 0.003001 0.003001
5.425000 -0.029007 0.003001 0.005001
5.426000 -0.033008 0.001000 0.005001
5.427000 -0.031008 -0.001000 0.005001
5.428000 -0.031008 -0.003001 0.007002
5.429000 -0.033008 0.001000 0.007002
5.430000 -0.031008 -0.001000 0.005001
5.431000 -0.033008 0.005001 0.003001
5.432000 -0.031008 0.003001 0.003001
5.433000 -0.031008 0.005001 0.005001
5.434000 -0.031008 0.005001 0.003001
5.435000 -0.031008 0.007002 0.007002
5.436000 -0.031008 0.009002 0.005001
5.437000 -0.031008 0.011003 0.007002
5.438000 -0.031008 0.009002 0.005001
5.439000 -0.031008 0.011003 0.003001
5.440000 -0.029007 0.009002 0.005001
5.441000 -0.031008 0.009002 0.005001
5.442000 -0.029007 0.009002 0.005001
5.443000 -0.031008 0.005001 0.005001
5.444000 -0.027007 0.005001 0.005001
5.445000 -0.031008 0.001000 0.003001
5.446000 -0.031008 0.001000 0.005001
5.447000 -0.031008 -0.001000 0.005001
5.448000 -0.031008 -0.001000 0.005001
5.449000 -0.029007 -0.001000 0.003001
5.450000 -0.029007 0.001000 0.005001
5.451000 -0.029007 0.003001 0.003001
5.452000 -0.031008 0.005001 0.005001
5.453000 -0.029007 0.005001 0.005001
5.454000 -0.031008 0.009002 0.005001
5.455000 -0.027007 0.007002 0.005001
5.456000 -0.029007 0.009002 0.005001
5.457000 -0.027007 0.009002 0.005001
5.458000 -0.027007 0.011003 0.005001
5.459000 -0.027007 0.009002 0.005001
5.460000 -0.027007 0.009002 0.005001
5.461000 -0.027007 0.009002 0.005001
5.462000 -0.027007 0.009002 0.007002
5.463000 -0.027007 0.007002 0.005001
5.464000 -0.029007 0.007002 0.003001
5.465000 -0.027007 0.003001 0.005001
5.466000 -0.027007 0.003001 0.003001
5.467000 -0.027007 -0.001000 0.003001
5.468000 -0.027007 -0.003001 0.005001
5.469000 -0.027007 0.001000 0.005001
5.470000 -0.027007 -0.001000 0.005001
5.471000 -0.025006 0.003001 0.005001
5.472000 -0.027007 0.003001 0.005001
5.473000 -0.025006 0.005001 0.005001
5.474000 -0.027007 0.007002 0.005001
5.475000 -0.029007 0.007002 0.005001
5.476000 -0.025006 0.007002 0.005001
5.477000 -0.029007 0.011003 0.005001
5.478000 -0.025006 0.011003 0.005001
5.479000 -0.027007 0.011003 0.005001
5.480000 -0.027007 0.009002 0.003001
5.481000 -0.027007 0.011003 0.005001
5.482000 -0.027007 0.009002 0.003001
5.483000 -0.027007 0.007002 0.005001
5.484000 -0.025006 0.005001 0.005001
5.485000 -0.025006 0.005001 0.003001
5.486000 -0.025006 0.001000 0.005001
5.487000 -0.027007 -0.001000 0.005001
5.488000 -0.025006 -0.001000 0.003001
5.489000 -0.027007 -0.001000 0.005001
5.490000 -0.027007 -0.001000 0.003001
5.491000 -0.027007 0.003001 0.003001
5.492000 -0.027007 0.003001 0.005001
5.493000 -0.027007 0.005001 0.003001
5.494000 -0.027007 0.005001 0.005001
5.495000 -0.027007 0.005001 0.003001
5.496000 -0.025006 0.009002 0.005001
5.497000 -0.027007 0.009002 0.005001
5.498000 -0.025006 0.009002 0.005001
5.499000 -0.027007 0.011003 0.005001
5.500000 -0.027007 0.009002 0.005001
5.501000 -0.027007 0.007002 0.003001
5.502000 -0.027007 0.007002 0.005001
5.503000 -0.025006 0.005001 0.003001
5.504000 -0.025006 0.005001 0.005001
5.505000 -0.025006 0.001000 0.003001
5.506000 -0.027007 0.001000 0.005001
5.507000 -0.027007 -0.001000 0.003001
5.508000 -0.027007 -0.001000 0.005001
5.509000 -0.025006 -0.003001 0.003001
5.510000 -0.027007 0.001000 0.005001
5.511000 -0.025006 0.001000 0.003001
5.512000 -0.027007 0.005001 0.005001
5.513000 -0.025006 0.005001 0.005001
5.514000 -0.027007 0.009002 0.005001
5.515000 -0.025006 0.009002 0.005001
5.516000 -0.025006 0.011003 0.003001
5.517000 -0.025006 0.011003 0.005001
5.518000 -0.025006 0.013003 0.005001
5.519000 -0.025006 0.011003 0.005001
5.520000 -0.025006 0.009002 0.005001
5.521000 -0.023006 0.009002 0.005001
5.522000 -0.025006 0.007002 0.003001
5.523000 -0.023006 0.005001 0.005001
5.524000 -0.023006 0.003001 0.003001
5.525000 -0.023006 0.003001 0.005001
5.526000 -0.023006 -0.001000 0.005001
5.527000 -0.023006 0.001000 0.005001
5.528000 -0.023006 -0.001000 0.005001
5.529000 -0.023006 0.001000 0.005001
5.530000 -0.025006 0.001000 0.003001
5.531000 -0.025006 0.003001 0.005001
5.532000 -0.025006 0.003001 0.003001
5.533000 -0.027007 0.007002 0.005001
5.534000 -0.023006 0.007002 0.003001
5.535000 -0.025006 0.009002 0.005001
5.536000 -0.025006 0.009002 0.003001
5.537000 -0.025006 0.011003 0.007002
5.538000 -0.023006 0.009002 0.003001
5.539000 -0.025006 0.011003 0.003001
5.540000 -0.025006 0.011003 0.005001
5.541000 -0.025006 0.011003 0.003001
5.542000 -0.025006 0.009002 0.005001
5.543000 -0.025006 0.009002 0.003001
5.544000 -0.025006 0.007002 0.005001
5.545000 -0.025006 0.003001 0.005001
5.546000 -0.025006 0.003001 0.005001
5.547000 -0.027007 0.001000 0.003001
5.548000 -0.025006 0.003001 0.005001
5.549000 -0.025006 0.003001 0.003001
5.550000 -0.025006 0.005001 0.005001
5.551000 -0.025006 0.005001 0.003001
5.552000 -0.025006 0.007002 0.005001
5.553000 -0.027007 0.009002 0.003001
5.554000 -0.029007 0.009002 0.005001
5.555000 -0.027007 0.011003 0.005001
5.556000 -0.027007 0.013003 0.005001
5.557000 -0.025006 0.011003 0.003001
5.558000 -0.027007 0.013003 0.005001
5.559000 -0.025006 0.011003 0.003001
5.560000 -0.027007 0.013003 0.005001
5.561000 -0.025006 0.009002 0.003001
5.562000 -0.027007 0.011003 0.005001
5.563000 -0.025006 0.009002 0.003001
5.564000 -0.027007 0.007002 0.005001
5.565000 -0.027007 0.005001 0.003001
5.566000 -0.027007 0.003001 0.005001
5.567000 -0.027007 0.001000 0.003001
5.568000 -0.027007 0.001000 0.005001
5.569000 -0.027007 0.001000 0.003001
5.570000 -0.029007 0.003001 0.005001
5.571000 -0.027007 0.003001 0.005001
5.572000 -0.027007 0.005001 0.005001
5.573000 -0.027007 0.005001 0.005001
5.574000 -0.027007 0.007002 0.003001
5.575000 -0.027007 0.007002 0.005001
5.576000 -0.029007 0.009002 0.005001
5.577000 -0.027007 0.009002 0.005001
5.578000 -0.029007 0.009002 0.005001
5.579000 -0.025006 0.009002 0.005001
5.580000 -0.027007 0.009002 0.003001
5.581000 -0.027007 0.007002 0.005001
5.582000 -0.027007 0.005001 0.003001
5.583000 -0.023006 0.003001 0.005001
5.584000 -0.025006 0.001000 0.003001
5.585000 -0.025006 0.001000 0.005001
5.586000 -0.025006 -0.003001 0.005001
5.587000 -0.029007 -0.001000 0.005001
5.588000 -0.025006 -0.003001 0.007002
5.589000 -0.027007 -0.001000 0.005001
5.590000 -0.025006 0.001000 0.003001
5.591000 -0.027007 0.003001 0.005001
5.592000 -0.025006 0.003001 0.005001
5.593000 -0.027007 0.005001 0.005001
5.594000 -0.027007 0.005001 0.005001
5.595000 -0.025006 0.007002 0.005001
5.596000 -0.025006 0.009002 0.005001
5.597000 -0.027007 0.009002 0.007002
5.598000 -0.025006 0.009002 0.005001
5.599000 -0.027007 0.011003 0.003001
5.600000 -0.025006 0.007002 0.005001
5.601000 -0.027007 0.009002 0.003001
5.602000 -0.025006 0.005001 0.005001
5.603000 -0.025006 0.005001 0.003001
5.604000 -0.023006 0.003001 0.005001
5.605000 -0.027007 -0.001000 0.005001
5.606000 -0.023006 -0.001000 0.003001
5.607000 -0.025006 -0.003001 0.005001
5.608000 -0.025006 -0.001000 0.005001
5.609000 -0.025006 -0.003001 0.005001
5.610000 -0.025006 0.001000 0.005001
5.611000 -0.025006 0.001000 0.003001
5.612000 -0.025006 0.003001 0.005001
5.613000 -0.025006 0.005001 0.003001
5.614000 -0.025006 0.007002 0.005001
5.615000 -0.023006 0.007002 0.003001
5.616000 -0.023006 0.009002 0.005001
5.617000 -0.025006 0.009002 0.005001
5.618000 -0.025006 0.011003 0.001000
5.619000 -0.023006 0.009002 0.005001
5.620000 -0.025006 0.009002 0.007002
5.621000 -0.023006 0.007002 0.005001
5.622000 -0.025006 0.009002 0.003001
5.623000 -0.023006 0.007002 0.005001
5.624000 -0.023006 0.005001 0.005001
5.625000 -0.021005 0.003001 0.005001
5.626000 -0.023006 0.003001 0.003001
5.627000 -0.023006 0.001000 0.005001
5.628000 -0.023006 -0.001000 0.005001
5.629000 -0.023006 0.001000 0.005001
5.630000 -0.023006 0.001000 0.003001
5.631000 -0.021005 0.005001 0.005001
5.632000 -0.023006 0.005001 0.003001
5.633000 -0.025006 0.007002 0.005001
5.634000 -0.023006 0.007002 0.005001
5.635000 -0.025006 0.009002 0.005001
5.636000 -0.023006 0.009002 0.005001
5.637000 -0.025006 0.013003 0.005001
5.638000 -0.023006 0.013003 0.005001
5.639000 -0.023006 0.013003 0.005001
5.640000 -0.023006 0.011003 0.005001
5.641000 -0.023006 0.013003 0.005001
5.642000 -0.023006 0.009002 0.003001
5.643000 -0.023006 0.009002 0.005001
5.644000 -0.021005 0.009002 0.005001
5.645000 -0.021005 0.009002 0.003001
5.646000 -0.023006 0.005001 0.005001
5.647000 -0.025006 0.005001 0.003001
5.648000 -0.023006 0.005001 0.005001
5.649000 -0.025006 0.003001 0.005001
5.650000 -0.023006 0.005001 0.005001
5.651000 -0.023006 0.007002 0.005001
5.652000 -0.023006 0.009002 0.005001
5.653000 -0.021005 0.011003 0.005001
5.654000 -0.021005 0.013003 0.005001
5.655000 -0.023006 0.013003 0.003001
5.656000 -0.023006 0.015004 0.005001
5.657000 -0.021005 0.013003 0.003001
5.658000 -0.025006 0.015004 0.005001
5.659000 -0.021005 0.013003 0.003001
5.660000 -0.023006 0.015004 0.005001
5.661000 -0.021005 0.013003 0.005001
5.662000 -0.021005 0.013003 0.005001
5.663000 -0.021005 0.011003 0.005001
5.664000 -0.021005 0.009002 0.005001
5.665000 -0.021005 0.007002 0.005001
5.666000 -0.023006 0.007002 0.005001
5.667000 -0.021005 0.007002 0.005001
5.668000 -0.021005 0.007002 0.003001
5.669000 -0.021005 0.007002 0.005001
5.670000 -0.021005 0.007002 0.005001
5.671000 -0.021005 0.009002 0.005001
5.672000 -0.021005 0.013003 0.005001
5.673000 -0.021005 0.013003 0.005001
5.674000 -0.021005 0.009002 0.005001
5.675000 -0.021005 0.015004 0.005001
5.676000 -0.021005 0.013003 0.003001
5.677000 -0.021005 0.017004 0.005001
5.678000 -0.019005 0.015004 0.003001
5.679000 -0.021005 0.017004 0.005001
5.680000 -0.021005 0.015004 0.003001
5.681000 -0.019005 0.015004 0.005001
5.682000 -0.021005 0.013003 0.003001
5.683000 -0.023006 0.013003 0.005001
5.684000 -0.023006 0.011003 0.005001
5.685000 -0.023006 0.009002 0.005001
5.686000 -0.023006 0.007002 0.003001
5.687000 -0.025006 0.007002 0.005001
5.688000 -0.025006 0.007002 0.005001
5.689000 -0.025006 0.009002 0.005001
5.690000 -0.025006 0.009002 0.005001
5.691000 -0.025006 0.011003 0.005001
5.692000 -0.025006 0.013003 0.005001
5.693000 -0.025006 0.015004 0.005001
5.694000 -0.025006 0.015004 0.005001
5.695000 -0.025006 0.015004 0.005001
5.696000 -0.025006 0.017004 0.005001
5.697000 -0.025006 0.019005 0.005001
5.698000 -0.025006 0.017004 0.005001
5.699000 -0.027007 0.019005 0.005001
5.700000 -0.027007 0.017004 0.005001
5.701000 -0.025006 0.015004 0.005001
5.702000 -0.025006 0.013003 0.005001
5.703000 -0.025006 0.011003 0.003001
5.704000 -0.025006 0.011003 0.005001
5.705000 -0.025006 0.009002 0.003001
5.706000 -0.023006 0.007002 0.005001
5.707000 -0.027007 0.005001 0.005001
5.708000 -0.025006 0.005001 0.005001
5.709000 -0.025006 0.005001 0.003001
5.710000 -0.023006 0.009002 0.005001
5.711000 -0.025006 0.007002 0.003001
5.712000 -0.029007 0.011003 0.005001
5.713000 -0.025006 0.013003 0.003001
5.714000 -0.027007 0.013003 0.005001
5.715000 -0.025006 0.013003 0.005001
5.716000 -0.025006 0.015004 0.003001
5.717000 -0.023006 0.015004 0.005001
5.718000 -0.025006 0.017004 0.005001
5.719000 -0.025006 0.015004 0.005001
5.720000 -0.025006 0.017004 0.005001
5.721000 -0.023006 0.013003 0.005001
5.722000 -0.023006 0.015004 0.003001
5.723000 -0.023006 0.011003 0.005001
5.724000 -0.023006 0.011003 0.003001
5.725000 -0.023006 0.009002 0.005001
5.726000 -0.025006 0.009002 0.003001
5.727000 -0.023006 0.007002 0.005001
5.728000 -0.025006 0.007002 0.003001
5.729000 -0.023006 0.007002 0.005001
5.730000 -0.023006 0.009002 0.003001
5.731000 -0.023006 0.011003 0.005001
5.732000 -0.023006 0.011003 0.005001
5.733000 -0.023006 0.013003 0.005001
5.734000 -0.023006 0.013003 0.003001
5.735000 -0.021005 0.015004 0.005001
5.736000 -0.023006 0.015004 0.003001
5.737000 -0.025006 0.015004 0.005001
5.738000 -0.021005 0.015004 0.005001
5.739000 -0.023006 0.015004 0.005001
5.740000 -0.021005 0.013003 0.005001
5.741000 -0.023006 0.013003 0.005001
5.742000 -0.021005 0.011003 0.005001
5.743000 -0.021005 0.013003 0.007002
5.744000 -0.021005 0.009002 0.005001
5.745000 -0.021005 0.009002 0.005001
5.746000 -0.021005 0.005001 0.005001
5.747000 -0.023006 0.007002 0.007002
5.748000 -0.021005 0.007002 0.005001
5.749000 -0.023006 0.007002 0.005001
5.750000 -0.023006 0.007002 0.005001
5.751000 -0.023006 0.011003 0.003001
5.752000 -0.023006 0.011003 0.005001
5.753000 -0.023006 0.013003 0.003001
5.754000 -0.023006 0.013003 0.005001
5.755000 -0.023006 0.013003 0.003001
5.756000 -0.021005 0.015004 0.005001
5.757000 -0.023006 0.017004 0.003001
5.758000 -0.021005 0.015004 0.005001
5.759000 -0.023006 0.015004 0.003001
5.760000 -0.021005 0.013003 0.005001
5.761000 -0.023006 0.013003 0.005001
5.762000 -0.023006 0.013003 0.005001
5.763000 -0.021005 0.009002 0.003001
5.764000 -0.025006 0.009002 0.005001
5.765000 -0.021005 0.007002 0.005001
5.766000 -0.025006 0.007002 0.005001
5.767000 -0.023006 0.003001 0.003001
5.768000 -0.025006 0.005001 0.005001
5.769000 -0.023006 0.005001 0.003001
5.770000 -0.023006 0.007002 0.005001
5.771000 -0.023006 0.007002 0.005001
5.772000 -0.023006 0.011003 0.007002
5.773000 -0.021005 0.011003 0.005001
5.774000 -0.025006 0.011003 0.003001
5.775000 -0.021005 0.013003 0.005001
5.776000 -0.023006 0.015004 0.005001
5.777000 -0.021005 0.013003 0.005001
5.778000 -0.023006 0.015004 0.005001
5.779000 -0.023006 0.015004 0.005001
5.780000 -0.025006 0.013003 0.005001
5.781000 -0.023006 0.013003 0.005001
5.782000 -0.023006 0.013003 0.005001
5.783000 -0.023006 0.011003 0.005001
5.784000 -0.023006 0.007002 0.005001
5.785000 -0.021005 0.009002 0.005001
5.786000 -0.023006 0.005001 0.005001
5.787000 -0.023006 0.007002 0.005001
5.788000 -0.023006 0.007002 0.003001
5.789000 -0.025006 0.007002 0.005001
5.790000 -0.023006 0.009002 0.005001
5.791000 -0.025006 0.011003 0.005001
5.792000 -0.025006 0.011003 0.005001
5.793000 -0.023006 0.015004 0.005001
5.794000 -0.023006 0.013003 0.003001
5.795000 -0.025006 0.015004 0.003001
5.796000 -0.023006 0.015004 0.005001
5.797000 -0.025006 0.017004 0.005001
5.798000 -0.023006 0.015004 0.005001
5.799000 -0.023006 0.017004 0.005001
5.800000 -0.023006 0.015004 0.005001
5.801000 -0.025006 0.015004 0.005001
5.802000 -0.023006 0.013003 0.005001
5.803000 -0.025006 0.013003 0.005001
5.804000 -0.023006 0.009002 0.005001
5.805000 -0.025006 0.005001 0.005001
5.806000 -0.025006 0.007002 0.005001
5.807000 -0.027007 0.007002 0.005001
5.808000 -0.025006 0.009002 0.005001
5.809000 -0.025006 0.007002 0.003001
5.810000 -0.025006 0.011003 0.005001
5.811000 -0.025006 0.011003 0.003001
5.812000 -0.023006 0.013003 0.005001
5.813000 -0.025006 0.013003 0.003001
5.814000 -0.025006 0.015004 0.005001
5.815000 -0.025006 0.015004 0.005001
5.816000 -0.027007 0.015004 0.005001
5.817000 -0.025006 0.017004 0.003001
5.818000 -0.025006 0.017004 0.005001
5.819000 -0.025006 0.015004 0.005001
5.820000 -0.023006 0.015004 0.007002
5.821000 -0.025006 0.013003 0.005001
5.822000 -0.025006 0.013003 0.007002
5.823000 -0.023006 0.011003 0.005001
5.824000 -0.023006 0.007002 0.007002
5.825000 -0.023006 0.005001 0.005001
5.826000 -0.025006 0.009002 0.003001
5.827000 -0.023006 0.005001 0.005001
5.828000 -0.025006 0.009002 0.003001
5.829000 -0.023006 0.007002 0.005001
5.830000 -0.025006 0.007002 0.005001
5.831000 -0.023006 0.009002 0.005001
5.832000 -0.025006 0.009002 0.005001
5.833000 -0.023006 0.011003 0.005001
5.834000 -0.025006 0.013003 0.003001
5.835000 -0.023006 0.015004 0.005001
5.836000 -0.023006 0.011003 0.003001
5.837000 -0.021005 0.015004 0.005001
5.838000 -0.023006 0.015004 0.003001
5.839000 -0.025006 0.015004 0.005001
5.840000 -0.023006 0.013003 0.003001
5.841000 -0.023006 0.013003 0.005001
5.842000 -0.023006 0.009002 0.003001
5.843000 -0.023006 0.011003 0.005001
5.844000 -0.023006 0.007002 0.005001
5.845000 -0.021005 0.007002 0.007002
5.846000 -0.023006 0.003001 0.005001
5.847000 -0.023006 0.003001 0.005001
5.848000 -0.023006 0.005001 0.005001
5.849000 -0.023006 0.005001 0.007002
5.850000 -0.021005 0.007002 0.005001
5.851000 -0.023006 0.009002 0.007002
5.852000 -0.021005 0.009002 0.005001
5.853000 -0.023006 0.011003 0.003001
5.854000 -0.021005 0.011003 0.005001
5.855000 -0.023006 0.015004 0.003001
5.856000 -0.021005 0.013003 0.005001
5.857000 -0.023006 0.015004 0.003001
5.858000 -0.023006 0.013003 0.005001
5.859000 -0.023006 0.013003 0.005001
5.860000 -0.023006 0.013003 0.005001
5.861000 -0.023006 0.013003 0.003001
5.862000 -0.023006 0.011003 0.005001
5.863000 -0.025006 0.009002 0.003001
5.864000 -0.023006 0.009002 0.005001
5.865000 -0.023006 0.007002 0.003001
5.866000 -0.027007 0.007002 0.005001
5.867000 -0.023006 0.005001 0.005001
5.868000 -0.025006 0.007002 0.007002
5.869000 -0.025006 0.007002 0.005001
5.870000 -0.027007 0.009002 0.005001
5.871000 -0.025006 0.011003 0.005001
5.872000 -0.025006 0.015004 0.005001
5.873000 -0.025006 0.013003 0.005001
5.874000 -0.025006 0.015004 0.005001
5.875000 -0.025006 0.013003 0.005001
5.876000 -0.027007 0.017004 0.005001
5.877000 -0.023006 0.015004 0.005001
5.878000 -0.025006 0.015004 0.005001
5.879000 -0.025006 0.017004 0.005001
5.880000 -0.023006 0.015004 0.003001
5.881000 -0.023006 0.015004 0.005001
5.882000 -0.023006 0.013003 0.003001
5.883000 -0.023006 0.013003 0.005001
5.884000 -0.023006 0.009002 0.005001
5.885000 -0.021005 0.009002 0.005001
5.886000 -0.023006 0.007002 0.003001
5.887000 -0.023006 0.009002 0.005001
5.888000 -0.023006 0.007002 0.005001
5.889000 -0.025006 0.007002 0.005001
5.890000 -0.023006 0.009002 0.003001
5.891000 -0.025006 0.011003 0.005001
5.892000 -0.023006 0.011003 0.003001
5.893000 -0.023006 0.013003 0.005001
5.894000 -0.023006 0.015004 0.005001
5.895000 -0.023006 0.015004 0.005001
5.896000 -0.023006 0.017004 0.003001
5.897000 -0.023006 0.019005 0.007002
5.898000 -0.023006 0.017004 0.005001
5.899000 -0.025006 0.017004 0.007002
5.900000 -0.023006 0.015004 0.005001
5.901000 -0.023006 0.015004 0.003001
5.902000 -0.023006 0.015004 0.005001
5.903000 -0.021005 0.013003 0.003001
5.904000 -0.021005 0.011003 0.005001
5.905000 -0.023006 0.005001 0.005001
5.906000 -0.021005 0.007002 0.005001
5.907000 -0.023006 0.009002 0.003001
5.908000 -0.023006 0.007002 0.005001
5.909000 -0.023006 0.011003 0.005001
5.910000 -0.023006 0.009002 0.005001
5.911000 -0.023006 0.013003 0.005001
5.912000 -0.023006 0.013003 0.005001
5.913000 -0.021005 0.013003 0.003001
5.914000 -0.021005 0.015004 0.005001
5.915000 -0.021005 0.017004 0.003001
5.916000 -0.021005 0.019005 0.005001
5.917000 -0.021005 0.017004 0.003001
5.918000 -0.021005 0.019005 0.005001
5.919000 -0.021005 0.015004 0.003001
5.920000 -0.023006 0.017004 0.005001
5.921000 -0.021005 0.017004 0.003001
5.922000 -0.021005 0.015004 0.007002
5.923000 -0.021005 0.013003 0.005001
5.924000 -0.021005 0.013003 0.005001
5.925000 -0.021005 0.009002 0.003001
5.926000 -0.023006 0.011003 0.005001
5.927000 -0.021005 0.007002 0.005001
5.928000 -0.021005 0.011003 0.005001
5.929000 -0.021005 0.009002 0.005001
5.930000 -0.021005 0.013003 0.003001
5.931000 -0.021005 0.013003 0.005001
5.932000 -0.021005 0.017004 0.003001
5.933000 -0.019005 0.013003 0.005001
5.934000 -0.021005 0.017004 0.003001
5.935000 -0.019005 0.017004 0.005001
5.936000 -0.021005 0.015004 0.003001
5.937000 -0.019005 0.017004 0.005001
5.938000 -0.019005 0.015004 0.003001
5.939000 -0.019005 0.015004 0.005001
5.940000 -0.019005 0.013003 0.003001
5.941000 -0.017004 0.011003 0.005001
5.942000 -0.017004 0.009002 0.003001
5.943000 -0.017004 0.007002 0.005001
5.944000 -0.017004 0.005001 0.003001
5.945000 -0.019005 -0.003001 0.005001
